x_coordinate,y_coordinate,z_coordinate
-52.296821,-67.033522,0.000000
-51.220882,-67.191498,0.000000
-50.138547,-67.295484,0.000000
-49.052335,-67.345289,0.000000
-48.015927,-67.350000,0.000000
-47.015927,-67.350000,0.000000
-46.015927,-67.350000,0.000000
-45.015927,-67.350000,0.000000
-44.015927,-67.350000,0.000000
-43.015927,-67.350000,0.000000
-42.015927,-67.350000,0.000000
-41.015927,-67.350000,0.000000
-40.015927,-67.350000,0.000000
-39.015927,-67.350000,0.000000
-38.015927,-67.350000,0.000000
-37.015927,-67.350000,0.000000
-36.015927,-67.350000,0.000000
-35.015927,-67.350000,0.000000
-34.015927,-67.350000,0.000000
-33.015927,-67.350000,0.000000
-32.015927,-67.350000,0.000000
-31.015927,-67.350000,0.000000
-30.015927,-67.350000,0.000000
-29.015927,-67.350000,0.000000
-28.015927,-67.350000,0.000000
-27.015927,-67.350000,0.000000
-26.015927,-67.350000,0.000000
-25.015927,-67.350000,0.000000
-24.015927,-67.350000,0.000000
-23.015927,-67.350000,0.000000
-22.015927,-67.350000,0.000000
-21.015927,-67.350000,0.000000
-20.015927,-67.350000,0.000000
-19.015927,-67.350000,0.000000
-18.600000,-67.350000,0.000000
-17.600000,-67.350000,0.000000
-16.600000,-67.350000,0.000000
-15.600000,-67.350000,0.000000
-14.600000,-67.350000,0.000000
-13.600000,-67.350000,0.000000
-12.600000,-67.350000,0.000000
-11.600000,-67.350000,0.000000
-10.600000,-67.350000,0.000000
-9.600000,-67.350000,0.000000
-8.600000,-67.350000,0.000000
-7.600000,-67.350000,0.000000
-6.600000,-67.350000,0.000000
-5.600000,-67.350000,0.000000
-4.600000,-67.350000,0.000000
-3.600000,-67.350000,0.000000
-2.600000,-67.350000,0.000000
-1.600000,-67.350000,0.000000
-0.600000,-67.350000,0.000000
0.400000,-67.350000,0.000000
1.400000,-67.350000,0.000000
2.400000,-67.350000,0.000000
3.400000,-67.350000,0.000000
4.400000,-67.350000,0.000000
5.400000,-67.350000,0.000000
6.400000,-67.350000,0.000000
7.400000,-67.350000,0.000000
8.400000,-67.350000,0.000000
9.400000,-67.350000,0.000000
10.400000,-67.350000,0.000000
11.400000,-67.350000,0.000000
12.400000,-67.350000,0.000000
13.400000,-67.350000,0.000000
14.400000,-67.350000,0.000000
15.400000,-67.350000,0.000000
16.400000,-67.350000,0.000000
17.400000,-67.350000,0.000000
18.400000,-67.350000,0.000000
19.400000,-67.350000,0.000000
20.400000,-67.350000,0.000000
21.400000,-67.350000,0.000000
22.400000,-67.350000,0.000000
23.400000,-67.350000,0.000000
24.400000,-67.350000,0.000000
25.400000,-67.350000,0.000000
26.400000,-67.350000,0.000000
27.400000,-67.350000,0.000000
