x_coordinate,y_coordinate,z_coordinate
-1358.733946,487.581265,0.000000
-1358.221087,486.722791,0.000000
-1357.707370,485.864829,0.000000
-1357.192796,485.007382,0.000000
-1356.677367,484.150448,0.000000
-1356.161081,483.294031,0.000000
-1355.643940,482.438129,0.000000
-1355.125944,481.582744,0.000000
-1354.607094,480.727877,0.000000
-1354.087390,479.873529,0.000000
-1353.566833,479.019701,0.000000
-1353.045424,478.166393,0.000000
-1352.523162,477.313606,0.000000
-1352.000048,476.461341,0.000000
-1351.476084,475.609600,0.000000
-1350.951268,474.758382,0.000000
-1350.425603,473.907689,0.000000
-1349.899088,473.057521,0.000000
-1349.371724,472.207880,0.000000
-1348.843512,471.358767,0.000000
-1348.314452,470.510181,0.000000
-1347.784544,469.662124,0.000000
-1347.253789,468.814597,0.000000
-1346.722188,467.967601,0.000000
-1346.189741,467.121137,0.000000
-1345.656449,466.275204,0.000000
-1345.122311,465.429805,0.000000
-1344.587330,464.584940,0.000000
-1344.051504,463.740610,0.000000
-1343.514836,462.896816,0.000000
-1342.977324,462.053559,0.000000
-1342.438970,461.210839,0.000000
-1341.899775,460.368657,0.000000
-1341.359739,459.527015,0.000000
-1340.818861,458.685912,0.000000
-1340.277144,457.845351,0.000000
-1339.734587,457.005331,0.000000
-1339.191191,456.165854,0.000000
-1338.646956,455.326921,0.000000
-1338.101884,454.488532,0.000000
-1337.555973,453.650688,0.000000
-1337.009226,452.813390,0.000000
-1336.461643,451.976639,0.000000
-1335.913223,451.140435,0.000000
-1335.363968,450.304781,0.000000
-1334.813878,449.469676,0.000000
-1334.262954,448.635121,0.000000
-1333.711195,447.801117,0.000000
-1333.158604,446.967665,0.000000
-1332.605179,446.134766,0.000000
-1332.050923,445.302421,0.000000
-1331.495834,444.470631,0.000000
-1330.939915,443.639396,0.000000
-1330.383164,442.808717,0.000000
-1329.825584,441.978595,0.000000
-1329.267173,441.149032,0.000000
-1328.707934,440.320027,0.000000
-1328.147866,439.491582,0.000000
-1327.586970,438.663697,0.000000
-1327.025246,437.836374,0.000000
-1326.462695,437.009613,0.000000
-1325.899318,436.183415,0.000000
-1325.335114,435.357782,0.000000
-1324.770085,434.532713,0.000000
-1324.204232,433.708209,0.000000
-1323.637553,432.884273,0.000000
-1323.070051,432.060903,0.000000
-1322.501725,431.238102,0.000000
-1321.932577,430.415870,0.000000
-1321.362606,429.594208,0.000000
-1320.791813,428.773117,0.000000
-1320.220199,427.952597,0.000000
-1319.647765,427.132650,0.000000
-1319.074509,426.313276,0.000000
-1318.500435,425.494477,0.000000
-1317.925541,424.676252,0.000000
-1317.349828,423.858604,0.000000
-1316.773297,423.041532,0.000000
-1316.195949,422.225038,0.000000
-1315.617783,421.409122,0.000000
-1315.038801,420.593786,0.000000
-1314.459002,419.779030,0.000000
-1313.878389,418.964854,0.000000
-1313.296960,418.151261,0.000000
-1312.714716,417.338251,0.000000
-1312.131659,416.525824,0.000000
-1311.547788,415.713982,0.000000
-1310.963104,414.902724,0.000000
-1310.377608,414.092053,0.000000
-1309.791300,413.281970,0.000000
-1309.204180,412.472473,0.000000
-1308.616250,411.663566,0.000000
-1308.027509,410.855248,0.000000
-1307.437959,410.047521,0.000000
-1306.847600,409.240384,0.000000
-1306.256433,408.433840,0.000000
-1305.664458,407.627887,0.000000
-1305.071676,406.822529,0.000000
-1304.478087,406.017764,0.000000
-1303.883693,405.213594,0.000000
-1303.288494,404.410020,0.000000
-1302.692491,403.607042,0.000000
-1302.095684,402.804661,0.000000
-1301.498073,402.002878,0.000000
-1300.899660,401.201694,0.000000
-1300.300446,400.401109,0.000000
-1299.700430,399.601124,0.000000
-1299.099614,398.801740,0.000000
-1298.497998,398.002958,0.000000
-1297.895583,397.204779,0.000000
-1297.292369,396.407202,0.000000
-1296.688358,395.610230,0.000000
-1296.083549,394.813862,0.000000
-1295.477943,394.018100,0.000000
-1294.871542,393.222944,0.000000
-1294.264345,392.428395,0.000000
-1293.656354,391.634454,0.000000
-1293.047569,390.841121,0.000000
-1292.437990,390.048398,0.000000
-1291.827619,389.256285,0.000000
-1291.216456,388.464782,0.000000
-1290.604501,387.673891,0.000000
-1289.991756,386.883613,0.000000
-1289.378220,386.093948,0.000000
-1288.763895,385.304896,0.000000
-1288.148781,384.516459,0.000000
-1287.532880,383.728638,0.000000
-1286.916190,382.941433,0.000000
-1286.298714,382.154844,0.000000
-1285.680452,381.368874,0.000000
-1285.061404,380.583521,0.000000
-1284.441571,379.798788,0.000000
-1283.820954,379.014675,0.000000
-1283.199553,378.231183,0.000000
-1282.577370,377.448312,0.000000
-1281.954404,376.666063,0.000000
-1281.330656,375.884438,0.000000
-1280.706128,375.103436,0.000000
-1280.080819,374.323058,0.000000
-1279.454731,373.543306,0.000000
-1278.827863,372.764180,0.000000
-1278.200217,371.985681,0.000000
-1277.571794,371.207810,0.000000
-1276.942593,370.430566,0.000000
-1276.312616,369.653952,0.000000
-1275.681863,368.877968,0.000000
-1275.050335,368.102614,0.000000
-1274.418032,367.327892,0.000000
-1273.784956,366.553801,0.000000
-1273.151106,365.780344,0.000000
-1272.516484,365.007521,0.000000
-1271.881090,364.235331,0.000000
-1271.244925,363.463777,0.000000
-1270.607989,362.692859,0.000000
-1269.970284,361.922578,0.000000
-1269.331809,361.152934,0.000000
-1268.692565,360.383928,0.000000
-1268.052554,359.615562,0.000000
-1267.411775,358.847835,0.000000
-1266.770229,358.080748,0.000000
-1266.127917,357.314303,0.000000
-1265.484840,356.548500,0.000000
-1264.840999,355.783340,0.000000
-1264.196393,355.018823,0.000000
-1263.551024,354.254951,0.000000
-1262.904891,353.491723,0.000000
-1262.257997,352.729142,0.000000
-1261.610342,351.967207,0.000000
-1260.961925,351.205919,0.000000
-1260.312748,350.445280,0.000000
-1259.662812,349.685289,0.000000
-1259.012117,348.925948,0.000000
-1258.360664,348.167258,0.000000
-1257.708453,347.409219,0.000000
-1257.055485,346.651831,0.000000
-1256.401761,345.895097,0.000000
-1255.747281,345.139015,0.000000
-1255.092047,344.383588,0.000000
-1254.436058,343.628816,0.000000
-1253.779315,342.874700,0.000000
-1253.121819,342.121240,0.000000
-1252.463571,341.368438,0.000000
-1251.804571,340.616293,0.000000
-1251.144820,339.864807,0.000000
-1250.484319,339.113981,0.000000
-1249.823068,338.363815,0.000000
-1249.161068,337.614311,0.000000
-1248.498319,336.865468,0.000000
-1247.834822,336.117287,0.000000
-1247.170579,335.369770,0.000000
-1246.505588,334.622917,0.000000
-1245.839852,333.876729,0.000000
-1245.173371,333.131207,0.000000
-1244.506145,332.386351,0.000000
-1243.838175,331.642162,0.000000
-1243.169462,330.898641,0.000000
-1242.500006,330.155788,0.000000
-1241.829808,329.413605,0.000000
-1241.158869,328.672093,0.000000
-1240.487189,327.931251,0.000000
-1239.814770,327.191081,0.000000
-1239.141611,326.451584,0.000000
-1238.467713,325.712759,0.000000
-1237.793077,324.974609,0.000000
-1237.117703,324.237134,0.000000
-1236.441593,323.500334,0.000000
-1235.764747,322.764210,0.000000
-1235.087165,322.028763,0.000000
-1234.408849,321.293995,0.000000
-1233.729798,320.559904,0.000000
-1233.050013,319.826493,0.000000
-1232.369496,319.093763,0.000000
-1231.688247,318.361713,0.000000
-1231.006266,317.630344,0.000000
-1230.323554,316.899658,0.000000
-1229.640112,316.169656,0.000000
-1228.955940,315.440337,0.000000
-1228.271039,314.711702,0.000000
-1227.585410,313.983754,0.000000
-1226.899054,313.256491,0.000000
-1226.211970,312.529915,0.000000
-1225.524160,311.804027,0.000000
-1224.835624,311.078828,0.000000
-1224.146363,310.354317,0.000000
-1223.456377,309.630497,0.000000
-1222.765668,308.907368,0.000000
-1222.074236,308.184929,0.000000
-1221.382081,307.463184,0.000000
-1220.689205,306.742131,0.000000
-1219.995607,306.021772,0.000000
-1219.301289,305.302108,0.000000
-1218.606250,304.583139,0.000000
-1217.910493,303.864866,0.000000
-1217.214017,303.147289,0.000000
-1216.516823,302.430411,0.000000
-1215.818912,301.714231,0.000000
-1215.120284,300.998750,0.000000
-1214.420941,300.283969,0.000000
-1213.720882,299.569888,0.000000
-1213.020108,298.856509,0.000000
-1212.318620,298.143832,0.000000
-1211.616419,297.431858,0.000000
-1210.913505,296.720588,0.000000
-1210.209879,296.010022,0.000000
-1209.505542,295.300161,0.000000
-1208.800494,294.591006,0.000000
-1208.094736,293.882558,0.000000
-1207.388268,293.174818,0.000000
-1206.681092,292.467786,0.000000
-1205.973207,291.761463,0.000000
-1205.264615,291.055849,0.000000
-1204.555317,290.350946,0.000000
-1203.845312,289.646753,0.000000
-1203.134603,288.943272,0.000000
-1202.423189,288.240503,0.000000
-1201.711072,287.538448,0.000000
-1200.998252,286.837105,0.000000
-1200.284730,286.136477,0.000000
-1199.570506,285.436564,0.000000
-1198.855583,284.737366,0.000000
-1198.139959,284.038884,0.000000
-1197.423637,283.341119,0.000000
-1196.706616,282.644071,0.000000
-1195.988898,281.947741,0.000000
-1195.270483,281.252131,0.000000
-1194.551372,280.557239,0.000000
-1193.831566,279.863067,0.000000
-1193.111066,279.169616,0.000000
-1192.389872,278.476887,0.000000
-1191.667985,277.784879,0.000000
-1190.945406,277.093594,0.000000
-1190.222136,276.403032,0.000000
-1189.498175,275.713194,0.000000
-1188.773524,275.024081,0.000000
-1188.048185,274.335693,0.000000
-1187.322157,273.648031,0.000000
-1186.595441,272.961095,0.000000
-1185.868038,272.274886,0.000000
-1185.139950,271.589406,0.000000
-1184.411176,270.904653,0.000000
-1183.681718,270.220630,0.000000
